"","savename","model","full.name","PA","run","algo","metric.eval","cutoff","sensitivity","specificity","calibration","validation","evaluation"
"2694","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN74_CTA","allData","RUN74","CTA","ROC",468.5,87.5,78.08,0.828,0.75,NA
"2695","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN74_GLM","allData","RUN74","GLM","TSS",362,96.429,77.812,0.743,0.694,NA
"2696","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN74_GLM","allData","RUN74","GLM","ROC",364.5,96.429,77.968,0.927,0.916,NA
"2697","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN75_CTA","allData","RUN75","CTA","TSS",361.5,96.429,73.822,0.703,0.501,NA
"2698","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN75_CTA","allData","RUN75","CTA","ROC",362.5,96.429,73.822,0.86,0.744,NA
"2699","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN75_GLM","allData","RUN75","GLM","TSS",372,96.429,80.339,0.768,0.596,NA
"2700","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN75_GLM","allData","RUN75","GLM","ROC",374.5,96.429,80.398,0.939,0.852,NA
"2701","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN76_CTA","allData","RUN76","CTA","TSS",349,100,79.417,0.794,0.726,NA
"2702","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN76_CTA","allData","RUN76","CTA","ROC",350,100,79.417,0.916,0.873,NA
"2703","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN76_GLM","allData","RUN76","GLM","TSS",494,94.643,85.681,0.803,0.717,NA
"2704","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN76_GLM","allData","RUN76","GLM","ROC",503.5,94.643,85.897,0.942,0.872,NA
"2705","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN77_CTA","allData","RUN77","CTA","TSS",442,92.857,77.812,0.707,0.711,NA
"2706","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN77_CTA","allData","RUN77","CTA","ROC",442,92.857,77.812,0.867,0.858,NA
"2707","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN77_GLM","allData","RUN77","GLM","TSS",413,92.857,79.707,0.726,0.817,NA
"2708","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN77_GLM","allData","RUN77","GLM","ROC",417.5,92.857,79.923,0.926,0.947,NA
"2709","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN78_CTA","allData","RUN78","CTA","TSS",399.5,94.643,82.531,0.772,0.616,NA
"2710","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN78_CTA","allData","RUN78","CTA","ROC",398,94.643,82.531,0.919,0.772,NA
"2711","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN78_GLM","allData","RUN78","GLM","TSS",424,94.643,80.926,0.756,0.75,NA
"2712","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN78_GLM","allData","RUN78","GLM","ROC",425.5,94.643,80.978,0.93,0.926,NA
"2713","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN79_CTA","allData","RUN79","CTA","TSS",453.5,92.857,79.744,0.726,0.533,NA
"2714","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN79_CTA","allData","RUN79","CTA","ROC",455.5,92.857,79.744,0.878,0.785,NA
"2715","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN79_GLM","allData","RUN79","GLM","TSS",524,89.286,85.993,0.753,0.67,NA
"2716","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN79_GLM","allData","RUN79","GLM","ROC",531.5,89.286,86.231,0.938,0.883,NA
"2717","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN80_CTA","allData","RUN80","CTA","TSS",403.5,91.071,81.788,0.729,0.758,NA
"2718","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN80_CTA","allData","RUN80","CTA","ROC",404,91.071,81.788,0.881,0.892,NA
"2719","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN80_GLM","allData","RUN80","GLM","TSS",591,82.143,80.428,0.626,0.749,NA
"2720","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN80_GLM","allData","RUN80","GLM","ROC",600.5,82.143,80.614,0.846,0.889,NA
"2721","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN81_CTA","allData","RUN81","CTA","TSS",465,87.5,78.021,0.655,0.501,NA
"2722","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN81_CTA","allData","RUN81","CTA","ROC",468.5,87.5,78.021,0.828,0.751,NA
"2723","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN81_GLM","allData","RUN81","GLM","TSS",393,94.643,81.112,0.758,0.765,NA
"2724","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN81_GLM","allData","RUN81","GLM","ROC",393.5,94.643,81.156,0.933,0.912,NA
"2725","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN82_CTA","allData","RUN82","CTA","TSS",466,87.5,78.318,0.658,0.49,NA
"2726","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN82_CTA","allData","RUN82","CTA","ROC",469,87.5,78.318,0.829,0.745,NA
"2727","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN82_GLM","allData","RUN82","GLM","TSS",363,96.429,80.094,0.766,0.699,NA
"2728","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN82_GLM","allData","RUN82","GLM","ROC",368.5,96.429,80.354,0.937,0.889,NA
"2729","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN83_CTA","allData","RUN83","CTA","TSS",568,91.071,84.975,0.76,0.629,NA
"2730","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN83_CTA","allData","RUN83","CTA","ROC",565,91.071,84.975,0.91,0.844,NA
"2731","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN83_GLM","allData","RUN83","GLM","TSS",494,92.857,84.262,0.771,0.726,NA
"2732","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN83_GLM","allData","RUN83","GLM","ROC",496.5,92.857,84.329,0.934,0.911,NA
"2733","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN84_CTA","allData","RUN84","CTA","TSS",485,82.143,78.295,0.604,0.705,NA
"2734","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN84_CTA","allData","RUN84","CTA","ROC",488.5,82.143,78.295,0.802,0.852,NA
"2735","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN84_GLM","allData","RUN84","GLM","TSS",412,92.857,79.878,0.728,0.795,NA
"2736","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN84_GLM","allData","RUN84","GLM","ROC",419.5,92.857,80.22,0.927,0.931,NA
"2737","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN85_CTA","allData","RUN85","CTA","TSS",472,85.714,78.102,0.638,0.57,NA
"2738","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN85_CTA","allData","RUN85","CTA","ROC",475,85.714,78.102,0.819,0.785,NA
"2739","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN85_GLM","allData","RUN85","GLM","TSS",504,89.286,85.094,0.744,0.662,NA
"2740","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN85_GLM","allData","RUN85","GLM","ROC",507.5,89.286,85.273,0.932,0.858,NA
"2741","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN86_CTA","allData","RUN86","CTA","TSS",478,83.929,78.162,0.621,0.639,NA
"2742","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN86_CTA","allData","RUN86","CTA","ROC",481.5,83.929,78.162,0.81,0.819,NA
"2743","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN86_GLM","allData","RUN86","GLM","TSS",383,96.429,79.67,0.762,0.735,NA
"2744","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN86_GLM","allData","RUN86","GLM","ROC",392.5,96.429,80.094,0.929,0.917,NA
"2745","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN87_CTA","allData","RUN87","CTA","TSS",435,94.643,85.436,0.801,0.652,NA
"2746","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN87_CTA","allData","RUN87","CTA","ROC",435,94.643,85.436,0.913,0.812,NA
"2747","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN87_GLM","allData","RUN87","GLM","TSS",404,96.429,81.178,0.777,0.697,NA
"2748","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN87_GLM","allData","RUN87","GLM","ROC",411.5,96.429,81.468,0.936,0.882,NA
"2749","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN88_CTA","allData","RUN88","CTA","TSS",386.5,100,86.097,0.861,0.624,NA
"2750","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN88_CTA","allData","RUN88","CTA","ROC",391,100,86.097,0.943,0.806,NA
"2751","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN88_GLM","allData","RUN88","GLM","TSS",454,92.857,83.192,0.761,0.773,NA
"2752","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN88_GLM","allData","RUN88","GLM","ROC",457.5,92.857,83.289,0.934,0.906,NA
"2753","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN89_CTA","allData","RUN89","CTA","TSS",393.5,98.214,75.271,0.735,0.692,NA
"2754","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN89_CTA","allData","RUN89","CTA","ROC",396.5,98.214,75.271,0.875,0.851,NA
"2755","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN89_GLM","allData","RUN89","GLM","TSS",343,96.429,77.315,0.738,0.737,NA
"2756","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN89_GLM","allData","RUN89","GLM","ROC",345.5,96.429,77.5,0.928,0.93,NA
"2757","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN90_CTA","allData","RUN90","CTA","TSS",373,94.643,74.097,0.687,0.564,NA
"2758","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN90_CTA","allData","RUN90","CTA","ROC",375,94.643,74.097,0.852,0.777,NA
"2759","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN90_GLM","allData","RUN90","GLM","TSS",573,87.5,87.717,0.753,0.646,NA
"2760","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN90_GLM","allData","RUN90","GLM","ROC",579.5,87.5,87.903,0.935,0.88,NA
"2761","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN91_CTA","allData","RUN91","CTA","TSS",478,83.929,77.864,0.618,0.651,NA
"2762","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN91_CTA","allData","RUN91","CTA","ROC",481,83.929,77.864,0.809,0.825,NA
"2763","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN91_GLM","allData","RUN91","GLM","TSS",383,96.429,79.187,0.756,0.675,NA
"2764","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN91_GLM","allData","RUN91","GLM","ROC",385.5,96.429,79.254,0.93,0.907,NA
"2765","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN92_CTA","allData","RUN92","CTA","TSS",478.5,96.429,86.469,0.829,0.376,NA
"2766","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN92_CTA","allData","RUN92","CTA","ROC",478.5,96.429,86.469,0.928,0.678,NA
"2767","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN92_GLM","allData","RUN92","GLM","TSS",302,98.214,77.181,0.755,0.741,NA
"2768","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN92_GLM","allData","RUN92","GLM","ROC",311.5,98.214,77.805,0.94,0.883,NA
"2769","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN93_CTA","allData","RUN93","CTA","TSS",484,82.143,77.909,0.601,0.72,NA
"2770","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN93_CTA","allData","RUN93","CTA","ROC",487,82.143,77.909,0.8,0.86,NA
"2771","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN93_GLM","allData","RUN93","GLM","TSS",475,94.643,84.782,0.795,0.579,NA
"2772","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN93_GLM","allData","RUN93","GLM","ROC",477.5,94.643,84.886,0.94,0.855,NA
"2773","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN94_CTA","allData","RUN94","CTA","TSS",380.5,98.214,80.762,0.79,0.669,NA
"2774","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN94_CTA","allData","RUN94","CTA","ROC",383.5,98.214,80.762,0.911,0.863,NA
"2775","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN94_GLM","allData","RUN94","GLM","TSS",494,92.857,84.433,0.773,0.688,NA
"2776","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN94_GLM","allData","RUN94","GLM","ROC",501.5,92.857,84.79,0.933,0.898,NA
"2777","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN95_CTA","allData","RUN95","CTA","TSS",387,100,86.41,0.864,0.725,NA
"2778","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN95_CTA","allData","RUN95","CTA","ROC",391,100,86.41,0.95,0.875,NA
"2779","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN95_GLM","allData","RUN95","GLM","TSS",312,98.214,77.114,0.753,0.639,NA
"2780","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN95_GLM","allData","RUN95","GLM","ROC",312.5,98.214,77.129,0.933,0.898,NA
"2781","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN96_CTA","allData","RUN96","CTA","TSS",537.5,92.857,82.033,0.749,0.491,NA
"2782","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN96_CTA","allData","RUN96","CTA","ROC",541,92.857,82.033,0.881,0.733,NA
"2783","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN96_GLM","allData","RUN96","GLM","TSS",422,96.429,80.933,0.774,0.654,NA
"2784","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN96_GLM","allData","RUN96","GLM","ROC",429.5,96.429,81.268,0.931,0.891,NA
"2785","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN97_CTA","allData","RUN97","CTA","TSS",484,82.143,78.087,0.602,0.713,NA
"2786","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN97_CTA","allData","RUN97","CTA","ROC",487.5,82.143,78.087,0.801,0.857,NA
"2787","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN97_GLM","allData","RUN97","GLM","TSS",645,82.143,78.845,0.61,0.715,NA
"2788","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN97_GLM","allData","RUN97","GLM","ROC",690.5,80.357,81.639,0.85,0.917,NA
"2789","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN98_CTA","allData","RUN98","CTA","TSS",479,83.929,78.251,0.622,0.635,NA
"2790","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN98_CTA","allData","RUN98","CTA","ROC",482,83.929,78.251,0.811,0.818,NA
"2791","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN98_GLM","allData","RUN98","GLM","TSS",363,96.429,78.206,0.747,0.757,NA
"2792","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN98_GLM","allData","RUN98","GLM","ROC",364.5,96.429,78.303,0.93,0.928,NA
"2793","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN99_CTA","allData","RUN99","CTA","TSS",550.5,92.857,87.398,0.803,0.417,NA
"2794","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN99_CTA","allData","RUN99","CTA","ROC",553,92.857,87.398,0.921,0.728,NA
"2795","/data/transfer2_biomod/Neely/Bioscatter.2017.0.005.a.only","Bioscatter.2017.0.005.a.only.CTA-GLM.models.out","Bioscatter.2017.0.005.a.only_allData_RUN99_GLM","allData","RUN99","GLM","TSS",494,92.857,85.51,0.784,0.598,NA
